Country,Localite,Category,Value,Date
Guinea,Conakry,Cases,256,11/4/14
Guinea,Conakry,Confirmed cases,230,11/4/14
Guinea,Conakry,Deaths,102,11/4/14
Guinea,Conakry,New cases,2,11/4/14
Guinea,Conakry,Probable cases,12,11/4/14
Guinea,Conakry,Suspected cases,14,11/4/14
Guinea,Coyah,Cases,58,11/4/14
Guinea,Coyah,Confirmed cases,55,11/4/14
Guinea,Coyah,Deaths,25,11/4/14
Guinea,Coyah,New cases,0,11/4/14
Guinea,Coyah,Probable cases,0,11/4/14
Guinea,Coyah,Suspected cases,3,11/4/14
Guinea,Dabola,Cases,5,11/4/14
Guinea,Dabola,Confirmed cases,2,11/4/14
Guinea,Dabola,Deaths,5,11/4/14
Guinea,Dabola,New cases,0,11/4/14
Guinea,Dabola,Probable cases,3,11/4/14
Guinea,Dabola,Suspected cases,0,11/4/14
Guinea,Dalaba,Cases,11,11/4/14
Guinea,Dalaba,Confirmed cases,9,11/4/14
Guinea,Dalaba,Deaths,2,11/4/14
Guinea,Dalaba,New cases,0,11/4/14
Guinea,Dalaba,Probable cases,0,11/4/14
Guinea,Dalaba,Suspected cases,2,11/4/14
Guinea,Dinguiraye,Cases,1,11/4/14
Guinea,Dinguiraye,Confirmed cases,0,11/4/14
Guinea,Dinguiraye,Deaths,1,11/4/14
Guinea,Dinguiraye,New cases,0,11/4/14
Guinea,Dinguiraye,Probable cases,1,11/4/14
Guinea,Dinguiraye,Suspected cases,0,11/4/14
Guinea,Dubreka,Cases,22,11/4/14
Guinea,Dubreka,Confirmed cases,22,11/4/14
Guinea,Dubreka,Deaths,8,11/4/14
Guinea,Dubreka,New cases,0,11/4/14
Guinea,Dubreka,Probable cases,0,11/4/14
Guinea,Dubreka,Suspected cases,0,11/4/14
Guinea,Faranah,Cases,1,11/4/14
Guinea,Faranah,Confirmed cases,1,11/4/14
Guinea,Faranah,Deaths,1,11/4/14
Guinea,Faranah,New cases,0,11/4/14
Guinea,Faranah,Probable cases,0,11/4/14
Guinea,Faranah,Suspected cases,0,11/4/14
Guinea,For残ariah,Cases,18,11/4/14
Guinea,For残ariah,Confirmed cases,15,11/4/14
Guinea,For残ariah,Deaths,13,11/4/14
Guinea,For残ariah,New cases,0,11/4/14
Guinea,For残ariah,Probable cases,2,11/4/14
Guinea,For残ariah,Suspected cases,1,11/4/14
Guinea,Gueckedou,Cases,370,11/4/14
Guinea,Gueckedou,Confirmed cases,257,11/4/14
Guinea,Gueckedou,Deaths,306,11/4/14
Guinea,Gueckedou,New cases,1,11/4/14
Guinea,Gueckedou,Probable cases,112,11/4/14
Guinea,Gueckedou,Suspected cases,1,11/4/14
Guinea,Kankan,Cases,2,11/4/14
Guinea,Kankan,Confirmed cases,2,11/4/14
Guinea,Kankan,Deaths,0,11/4/14
Guinea,Kankan,New cases,0,11/4/14
Guinea,Kankan,Probable cases,0,11/4/14
Guinea,Kankan,Suspected cases,0,11/4/14
Guinea,Kerouane,Cases,95,11/4/14
Guinea,Kerouane,Confirmed cases,91,11/4/14
Guinea,Kerouane,Deaths,42,11/4/14
Guinea,Kerouane,New cases,0,11/4/14
Guinea,Kerouane,Probable cases,1,11/4/14
Guinea,Kerouane,Suspected cases,3,11/4/14
Guinea,Kindia,Cases,11,11/4/14
Guinea,Kindia,Confirmed cases,9,11/4/14
Guinea,Kindia,Deaths,2,11/4/14
Guinea,Kindia,New cases,0,11/4/14
Guinea,Kindia,Probable cases,0,11/4/14
Guinea,Kindia,Suspected cases,2,11/4/14
Guinea,Kissidougou,Cases,10,11/4/14
Guinea,Kissidougou,Confirmed cases,5,11/4/14
Guinea,Kissidougou,Deaths,9,11/4/14
Guinea,Kissidougou,New cases,0,11/4/14
Guinea,Kissidougou,Probable cases,5,11/4/14
Guinea,Kissidougou,Suspected cases,0,11/4/14
Guinea,Kouroussa,Cases,5,11/4/14
Guinea,Kouroussa,Confirmed cases,3,11/4/14
Guinea,Kouroussa,Deaths,5,11/4/14
Guinea,Kouroussa,New cases,0,11/4/14
Guinea,Kouroussa,Probable cases,2,11/4/14
Guinea,Kouroussa,Suspected cases,0,11/4/14
Guinea,Lola,Cases,15,11/4/14
Guinea,Lola,Confirmed cases,15,11/4/14
Guinea,Lola,Deaths,11,11/4/14
Guinea,Lola,New cases,0,11/4/14
Guinea,Lola,Probable cases,0,11/4/14
Guinea,Lola,Suspected cases,0,11/4/14
Guinea,Macenta,Cases,611,11/4/14
Guinea,Macenta,Confirmed cases,581,11/4/14
Guinea,Macenta,Deaths,371,11/4/14
Guinea,Macenta,New cases,6,11/4/14
Guinea,Macenta,Probable cases,19,11/4/14
Guinea,Macenta,Suspected cases,11,11/4/14
Guinea,Mamou,Cases,0,11/4/14
Guinea,Mamou,Confirmed cases,0,11/4/14
Guinea,Mamou,Deaths,0,11/4/14
Guinea,Mamou,New cases,0,11/4/14
Guinea,Mamou,Probable cases,0,11/4/14
Guinea,Mamou,Suspected cases,0,11/4/14
Guinea,National,Cases,"1,744",11/4/14
Guinea,National,Confirmed cases,"1,494",11/4/14
Guinea,National,Deaths,"1,060",11/4/14
Guinea,National,New cases,13,11/4/14
Guinea,National,Probable cases,204,11/4/14
Guinea,National,Suspected cases,46,11/4/14
Guinea,Nzerekore,Cases,154,11/4/14
Guinea,Nzerekore,Confirmed cases,111,11/4/14
Guinea,Nzerekore,Deaths,103,11/4/14
Guinea,Nzerekore,New cases,4,11/4/14
Guinea,Nzerekore,Probable cases,38,11/4/14
Guinea,Nzerekore,Suspected cases,5,11/4/14
Guinea,Pita,Cases,8,11/4/14
Guinea,Pita,Confirmed cases,7,11/4/14
Guinea,Pita,Deaths,4,11/4/14
Guinea,Pita,New cases,0,11/4/14
Guinea,Pita,Probable cases,1,11/4/14
Guinea,Pita,Suspected cases,0,11/4/14
Guinea,Siguiri,Cases,11,11/4/14
Guinea,Siguiri,Confirmed cases,9,11/4/14
Guinea,Siguiri,Deaths,5,11/4/14
Guinea,Siguiri,New cases,0,11/4/14
Guinea,Siguiri,Probable cases,0,11/4/14
Guinea,Siguiri,Suspected cases,2,11/4/14
Guinea,Telimele,Cases,26,11/4/14
Guinea,Telimele,Confirmed cases,23,11/4/14
Guinea,Telimele,Deaths,10,11/4/14
Guinea,Telimele,New cases,0,11/4/14
Guinea,Telimele,Probable cases,3,11/4/14
Guinea,Telimele,Suspected cases,0,11/4/14
Guinea,Yomou,Cases,11,11/4/14
Guinea,Yomou,Confirmed cases,11,11/4/14
Guinea,Yomou,Deaths,6,11/4/14
Guinea,Yomou,New cases,0,11/4/14
Guinea,Yomou,Probable cases,0,11/4/14
Guinea,Yomou,Suspected cases,0,11/4/14
Guinea,Beyla,Cases,16,11/5/14
Guinea,Beyla,Confirmed cases,16,11/5/14
Guinea,Beyla,Deaths,13,11/5/14
Guinea,Beyla,New cases,0,11/5/14
Guinea,Beyla,Probable cases,0,11/5/14
Guinea,Beyla,Suspected cases,0,11/5/14
Guinea,Boffa,Cases,26,11/5/14
Guinea,Boffa,Confirmed cases,19,11/5/14
Guinea,Boffa,Deaths,16,11/5/14
Guinea,Boffa,New cases,0,11/5/14
Guinea,Boffa,Probable cases,5,11/5/14
Guinea,Boffa,Suspected cases,2,11/5/14
Guinea,Boke,Cases,1,11/5/14
Guinea,Boke,Confirmed cases,1,11/5/14
Guinea,Boke,Deaths,0,11/5/14
Guinea,Boke,New cases,0,11/5/14
Guinea,Boke,Probable cases,0,11/5/14
Guinea,Boke,Suspected cases,0,11/5/14
Guinea,Conakry,Cases,259,11/5/14
Guinea,Conakry,Confirmed cases,232,11/5/14
Guinea,Conakry,Deaths,103,11/5/14
Guinea,Conakry,New cases,2,11/5/14
Guinea,Conakry,Probable cases,12,11/5/14
Guinea,Conakry,Suspected cases,15,11/5/14
Guinea,Coyah,Cases,59,11/5/14
Guinea,Coyah,Confirmed cases,55,11/5/14
Guinea,Coyah,Deaths,26,11/5/14
Guinea,Coyah,New cases,0,11/5/14
Guinea,Coyah,Probable cases,0,11/5/14
Guinea,Coyah,Suspected cases,4,11/5/14
Guinea,Dabola,Cases,5,11/5/14
Guinea,Dabola,Confirmed cases,2,11/5/14
Guinea,Dabola,Deaths,5,11/5/14
Guinea,Dabola,New cases,0,11/5/14
Guinea,Dabola,Probable cases,3,11/5/14
Guinea,Dabola,Suspected cases,0,11/5/14
Guinea,Dalaba,Cases,11,11/5/14
Guinea,Dalaba,Confirmed cases,9,11/5/14
Guinea,Dalaba,Deaths,2,11/5/14
Guinea,Dalaba,New cases,0,11/5/14
Guinea,Dalaba,Probable cases,0,11/5/14
Guinea,Dalaba,Suspected cases,2,11/5/14
Guinea,Dinguiraye,Cases,1,11/5/14
Guinea,Dinguiraye,Confirmed cases,0,11/5/14
Guinea,Dinguiraye,Deaths,1,11/5/14
Guinea,Dinguiraye,New cases,0,11/5/14
Guinea,Dinguiraye,Probable cases,1,11/5/14
Guinea,Dinguiraye,Suspected cases,0,11/5/14
Guinea,Dubreka,Cases,22,11/5/14
Guinea,Dubreka,Confirmed cases,22,11/5/14
Guinea,Dubreka,Deaths,8,11/5/14
Guinea,Dubreka,New cases,0,11/5/14
Guinea,Dubreka,Probable cases,0,11/5/14
Guinea,Dubreka,Suspected cases,0,11/5/14
Guinea,Faranah,Cases,4,11/5/14
Guinea,Faranah,Confirmed cases,1,11/5/14
Guinea,Faranah,Deaths,1,11/5/14
Guinea,Faranah,New cases,3,11/5/14
Guinea,Faranah,Probable cases,0,11/5/14
Guinea,Faranah,Suspected cases,3,11/5/14
Guinea,For残ariah,Cases,19,11/5/14
Guinea,For残ariah,Confirmed cases,16,11/5/14
Guinea,For残ariah,Deaths,13,11/5/14
Guinea,For残ariah,New cases,0,11/5/14
Guinea,For残ariah,Probable cases,2,11/5/14
Guinea,For残ariah,Suspected cases,1,11/5/14
Guinea,Gueckedou,Cases,370,11/5/14
Guinea,Gueckedou,Confirmed cases,257,11/5/14
Guinea,Gueckedou,Deaths,306,11/5/14
Guinea,Gueckedou,New cases,0,11/5/14
Guinea,Gueckedou,Probable cases,112,11/5/14
Guinea,Gueckedou,Suspected cases,1,11/5/14
Guinea,Kankan,Cases,2,11/5/14
Guinea,Kankan,Confirmed cases,2,11/5/14
Guinea,Kankan,Deaths,0,11/5/14
Guinea,Kankan,New cases,0,11/5/14
Guinea,Kankan,Probable cases,0,11/5/14
Guinea,Kankan,Suspected cases,0,11/5/14
Guinea,Kerouane,Cases,113,11/5/14
Guinea,Kerouane,Confirmed cases,103,11/5/14
Guinea,Kerouane,Deaths,43,11/5/14
Guinea,Kerouane,New cases,17,11/5/14
Guinea,Kerouane,Probable cases,1,11/5/14
Guinea,Kerouane,Suspected cases,9,11/5/14
Guinea,Kindia,Cases,11,11/5/14
Guinea,Kindia,Confirmed cases,10,11/5/14
Guinea,Kindia,Deaths,2,11/5/14
Guinea,Kindia,New cases,1,11/5/14
Guinea,Kindia,Probable cases,0,11/5/14
Guinea,Kindia,Suspected cases,1,11/5/14
Guinea,Kissidougou,Cases,10,11/5/14
Guinea,Kissidougou,Confirmed cases,5,11/5/14
Guinea,Kissidougou,Deaths,9,11/5/14
Guinea,Kissidougou,New cases,0,11/5/14
Guinea,Kissidougou,Probable cases,5,11/5/14
Guinea,Kissidougou,Suspected cases,0,11/5/14
Guinea,Kouroussa,Cases,5,11/5/14
Guinea,Kouroussa,Confirmed cases,3,11/5/14
Guinea,Kouroussa,Deaths,5,11/5/14
Guinea,Kouroussa,New cases,0,11/5/14
Guinea,Kouroussa,Probable cases,2,11/5/14
Guinea,Kouroussa,Suspected cases,0,11/5/14
Guinea,Lola,Cases,15,11/5/14
Guinea,Lola,Confirmed cases,15,11/5/14
Guinea,Lola,Deaths,11,11/5/14
Guinea,Lola,New cases,0,11/5/14
Guinea,Lola,Probable cases,0,11/5/14
Guinea,Lola,Suspected cases,0,11/5/14
Guinea,Macenta,Cases,616,11/5/14
Guinea,Macenta,Confirmed cases,585,11/5/14
Guinea,Macenta,Deaths,374,11/5/14
Guinea,Macenta,New cases,5,11/5/14
Guinea,Macenta,Probable cases,19,11/5/14
Guinea,Macenta,Suspected cases,12,11/5/14
Guinea,Mamou,Cases,0,11/5/14
Guinea,Mamou,Confirmed cases,0,11/5/14
Guinea,Mamou,Deaths,0,11/5/14
Guinea,Mamou,New cases,0,11/5/14
Guinea,Mamou,Probable cases,0,11/5/14
Guinea,Mamou,Suspected cases,0,11/5/14
Guinea,National,Cases,"1,777",11/5/14
Guinea,National,Confirmed cases,"1,516",11/5/14
Guinea,National,Deaths,"1,068",11/5/14
Guinea,National,New cases,31,11/5/14
Guinea,National,Probable cases,204,11/5/14
Guinea,National,Suspected cases,57,11/5/14
Guinea,Nzerekore,Cases,156,11/5/14
Guinea,Nzerekore,Confirmed cases,113,11/5/14
Guinea,Nzerekore,Deaths,105,11/5/14
Guinea,Nzerekore,New cases,3,11/5/14
Guinea,Nzerekore,Probable cases,38,11/5/14
Guinea,Nzerekore,Suspected cases,5,11/5/14
Guinea,Pita,Cases,8,11/5/14
Guinea,Pita,Confirmed cases,7,11/5/14
Guinea,Pita,Deaths,4,11/5/14
Guinea,Pita,New cases,0,11/5/14
Guinea,Pita,Probable cases,1,11/5/14
Guinea,Pita,Suspected cases,0,11/5/14
Guinea,Siguiri,Cases,11,11/5/14
Guinea,Siguiri,Confirmed cases,9,11/5/14
Guinea,Siguiri,Deaths,5,11/5/14
Guinea,Siguiri,New cases,0,11/5/14
Guinea,Siguiri,Probable cases,0,11/5/14
Guinea,Siguiri,Suspected cases,2,11/5/14
Guinea,Telimele,Cases,26,11/5/14
Guinea,Telimele,Confirmed cases,23,11/5/14
Guinea,Telimele,Deaths,10,11/5/14
Guinea,Telimele,New cases,0,11/5/14
Guinea,Telimele,Probable cases,3,11/5/14
Guinea,Telimele,Suspected cases,0,11/5/14
Guinea,Yomou,Cases,11,11/5/14
Guinea,Yomou,Confirmed cases,11,11/5/14
Guinea,Yomou,Deaths,6,11/5/14
Guinea,Yomou,New cases,0,11/5/14
Guinea,Yomou,Probable cases,0,11/5/14
Guinea,Yomou,Suspected cases,0,11/5/14
Guinea,Beyla,Cases,16,11/6/14
Guinea,Beyla,Confirmed cases,16,11/6/14
Guinea,Beyla,Deaths,13,11/6/14
Guinea,Beyla,New cases,0,11/6/14
Guinea,Beyla,Probable cases,0,11/6/14
Guinea,Beyla,Suspected cases,0,11/6/14
Guinea,Boffa,Cases,26,11/6/14
Guinea,Boffa,Confirmed cases,19,11/6/14
Guinea,Boffa,Deaths,16,11/6/14
Guinea,Boffa,New cases,0,11/6/14
Guinea,Boffa,Probable cases,5,11/6/14
Guinea,Boffa,Suspected cases,2,11/6/14
Guinea,Boke,Cases,1,11/6/14
Guinea,Boke,Confirmed cases,1,11/6/14
Guinea,Boke,Deaths,0,11/6/14
Guinea,Boke,New cases,0,11/6/14
Guinea,Boke,Probable cases,0,11/6/14
Guinea,Boke,Suspected cases,0,11/6/14
Guinea,Conakry,Cases,266,11/6/14
Guinea,Conakry,Confirmed cases,236,11/6/14
Guinea,Conakry,Deaths,104,11/6/14
Guinea,Conakry,New cases,6,11/6/14
Guinea,Conakry,Probable cases,12,11/6/14
Guinea,Conakry,Suspected cases,18,11/6/14
Guinea,Coyah,Cases,62,11/6/14
Guinea,Coyah,Confirmed cases,57,11/6/14
Guinea,Coyah,Deaths,27,11/6/14
Guinea,Coyah,New cases,3,11/6/14
Guinea,Coyah,Probable cases,0,11/6/14
Guinea,Coyah,Suspected cases,5,11/6/14
Guinea,Dabola,Cases,5,11/6/14
Guinea,Dabola,Confirmed cases,2,11/6/14
Guinea,Dabola,Deaths,5,11/6/14
Guinea,Dabola,New cases,0,11/6/14
Guinea,Dabola,Probable cases,3,11/6/14
Guinea,Dabola,Suspected cases,0,11/6/14
Guinea,Dalaba,Cases,11,11/6/14
Guinea,Dalaba,Confirmed cases,9,11/6/14
Guinea,Dalaba,Deaths,2,11/6/14
Guinea,Dalaba,New cases,0,11/6/14
Guinea,Dalaba,Probable cases,0,11/6/14
Guinea,Dalaba,Suspected cases,2,11/6/14
Guinea,Dinguiraye,Cases,1,11/6/14
Guinea,Dinguiraye,Confirmed cases,0,11/6/14
Guinea,Dinguiraye,Deaths,1,11/6/14
Guinea,Dinguiraye,New cases,0,11/6/14
Guinea,Dinguiraye,Probable cases,1,11/6/14
Guinea,Dinguiraye,Suspected cases,0,11/6/14
Guinea,Dubreka,Cases,22,11/6/14
Guinea,Dubreka,Confirmed cases,22,11/6/14
Guinea,Dubreka,Deaths,8,11/6/14
Guinea,Dubreka,New cases,0,11/6/14
Guinea,Dubreka,Probable cases,0,11/6/14
Guinea,Dubreka,Suspected cases,0,11/6/14
Guinea,Faranah,Cases,4,11/6/14
Guinea,Faranah,Confirmed cases,4,11/6/14
Guinea,Faranah,Deaths,1,11/6/14
Guinea,Faranah,New cases,3,11/6/14
Guinea,Faranah,Probable cases,0,11/6/14
Guinea,Faranah,Suspected cases,0,11/6/14
Guinea,For残ariah,Cases,21,11/6/14
Guinea,For残ariah,Confirmed cases,18,11/6/14
Guinea,For残ariah,Deaths,14,11/6/14
Guinea,For残ariah,New cases,2,11/6/14
Guinea,For残ariah,Probable cases,2,11/6/14
Guinea,For残ariah,Suspected cases,1,11/6/14
Guinea,Gueckedou,Cases,370,11/6/14
Guinea,Gueckedou,Confirmed cases,257,11/6/14
Guinea,Gueckedou,Deaths,306,11/6/14
Guinea,Gueckedou,New cases,0,11/6/14
Guinea,Gueckedou,Probable cases,112,11/6/14
Guinea,Gueckedou,Suspected cases,1,11/6/14
Guinea,Kankan,Cases,2,11/6/14
Guinea,Kankan,Confirmed cases,2,11/6/14
Guinea,Kankan,Deaths,0,11/6/14
Guinea,Kankan,New cases,0,11/6/14
Guinea,Kankan,Probable cases,0,11/6/14
Guinea,Kankan,Suspected cases,0,11/6/14
Guinea,Kerouane,Cases,120,11/6/14
Guinea,Kerouane,Confirmed cases,113,11/6/14
Guinea,Kerouane,Deaths,45,11/6/14
Guinea,Kerouane,New cases,13,11/6/14
Guinea,Kerouane,Probable cases,1,11/6/14
Guinea,Kerouane,Suspected cases,6,11/6/14
Guinea,Kindia,Cases,11,11/6/14
Guinea,Kindia,Confirmed cases,10,11/6/14
Guinea,Kindia,Deaths,2,11/6/14
Guinea,Kindia,New cases,0,11/6/14
Guinea,Kindia,Probable cases,0,11/6/14
Guinea,Kindia,Suspected cases,1,11/6/14
Guinea,Kissidougou,Cases,11,11/6/14
Guinea,Kissidougou,Confirmed cases,5,11/6/14
Guinea,Kissidougou,Deaths,9,11/6/14
Guinea,Kissidougou,New cases,1,11/6/14
Guinea,Kissidougou,Probable cases,5,11/6/14
Guinea,Kissidougou,Suspected cases,1,11/6/14
Guinea,Kouroussa,Cases,5,11/6/14
Guinea,Kouroussa,Confirmed cases,3,11/6/14
Guinea,Kouroussa,Deaths,5,11/6/14
Guinea,Kouroussa,New cases,0,11/6/14
Guinea,Kouroussa,Probable cases,2,11/6/14
Guinea,Kouroussa,Suspected cases,0,11/6/14
Guinea,Lola,Cases,15,11/6/14
Guinea,Lola,Confirmed cases,15,11/6/14
Guinea,Lola,Deaths,11,11/6/14
Guinea,Lola,New cases,0,11/6/14
Guinea,Lola,Probable cases,0,11/6/14
Guinea,Lola,Suspected cases,0,11/6/14
Guinea,Macenta,Cases,621,11/6/14
Guinea,Macenta,Confirmed cases,588,11/6/14
Guinea,Macenta,Deaths,379,11/6/14
Guinea,Macenta,New cases,8,11/6/14
Guinea,Macenta,Probable cases,19,11/6/14
Guinea,Macenta,Suspected cases,14,11/6/14
Guinea,Mamou,Cases,0,11/6/14
Guinea,Mamou,Confirmed cases,0,11/6/14
Guinea,Mamou,Deaths,0,11/6/14
Guinea,Mamou,New cases,0,11/6/14
Guinea,Mamou,Probable cases,0,11/6/14
Guinea,Mamou,Suspected cases,0,11/6/14
Guinea,National,Cases,"1,818",11/6/14
Guinea,National,Confirmed cases,"1,551",11/6/14
Guinea,National,Deaths,"1,087",11/6/14
Guinea,National,New cases,51,11/6/14
Guinea,National,Probable cases,204,11/6/14
Guinea,National,Suspected cases,63,11/6/14
Guinea,Nzerekore,Cases,167,11/6/14
Guinea,Nzerekore,Confirmed cases,121,11/6/14
Guinea,Nzerekore,Deaths,112,11/6/14
Guinea,Nzerekore,New cases,10,11/6/14
Guinea,Nzerekore,Probable cases,38,11/6/14
Guinea,Nzerekore,Suspected cases,8,11/6/14
Guinea,Pita,Cases,8,11/6/14
Guinea,Pita,Confirmed cases,7,11/6/14
Guinea,Pita,Deaths,4,11/6/14
Guinea,Pita,New cases,0,11/6/14
Guinea,Pita,Probable cases,1,11/6/14
Guinea,Pita,Suspected cases,0,11/6/14
Guinea,Siguiri,Cases,16,11/6/14
Guinea,Siguiri,Confirmed cases,12,11/6/14
Guinea,Siguiri,Deaths,7,11/6/14
Guinea,Siguiri,New cases,5,11/6/14
Guinea,Siguiri,Probable cases,0,11/6/14
Guinea,Siguiri,Suspected cases,4,11/6/14
Guinea,Telimele,Cases,26,11/6/14
Guinea,Telimele,Confirmed cases,23,11/6/14
Guinea,Telimele,Deaths,10,11/6/14
Guinea,Telimele,New cases,0,11/6/14
Guinea,Telimele,Probable cases,3,11/6/14
Guinea,Telimele,Suspected cases,0,11/6/14
Guinea,Yomou,Cases,11,11/6/14
Guinea,Yomou,Confirmed cases,11,11/6/14
Guinea,Yomou,Deaths,6,11/6/14
Guinea,Yomou,New cases,0,11/6/14
Guinea,Yomou,Probable cases,0,11/6/14
Guinea,Yomou,Suspected cases,0,11/6/14
Guinea,Beyla,Cases,17,11/7/14
Guinea,Beyla,Confirmed cases,16,11/7/14
Guinea,Beyla,Deaths,13,11/7/14
Guinea,Beyla,New cases,1,11/7/14
Guinea,Beyla,Probable cases,0,11/7/14
Guinea,Beyla,Suspected cases,1,11/7/14
Guinea,Boffa,Cases,26,11/7/14
Guinea,Boffa,Confirmed cases,19,11/7/14
Guinea,Boffa,Deaths,16,11/7/14
Guinea,Boffa,New cases,0,11/7/14
Guinea,Boffa,Probable cases,5,11/7/14
Guinea,Boffa,Suspected cases,2,11/7/14
Guinea,Boke,Cases,1,11/7/14
Guinea,Boke,Confirmed cases,1,11/7/14
Guinea,Boke,Deaths,0,11/7/14
Guinea,Boke,New cases,0,11/7/14
Guinea,Boke,Probable cases,0,11/7/14
Guinea,Boke,Suspected cases,0,11/7/14
Guinea,Conakry,Cases,267,11/7/14
Guinea,Conakry,Confirmed cases,236,11/7/14
Guinea,Conakry,Deaths,104,11/7/14
Guinea,Conakry,New cases,0,11/7/14
Guinea,Conakry,Probable cases,12,11/7/14
Guinea,Conakry,Suspected cases,19,11/7/14
Guinea,Coyah,Cases,61,11/7/14
Guinea,Coyah,Confirmed cases,57,11/7/14
Guinea,Coyah,Deaths,27,11/7/14
Guinea,Coyah,New cases,0,11/7/14
Guinea,Coyah,Probable cases,0,11/7/14
Guinea,Coyah,Suspected cases,4,11/7/14
Guinea,Dabola,Cases,5,11/7/14
Guinea,Dabola,Confirmed cases,2,11/7/14
Guinea,Dabola,Deaths,5,11/7/14
Guinea,Dabola,New cases,0,11/7/14
Guinea,Dabola,Probable cases,3,11/7/14
Guinea,Dabola,Suspected cases,0,11/7/14
Guinea,Dalaba,Cases,11,11/7/14
Guinea,Dalaba,Confirmed cases,9,11/7/14
Guinea,Dalaba,Deaths,2,11/7/14
Guinea,Dalaba,New cases,0,11/7/14
Guinea,Dalaba,Probable cases,0,11/7/14
Guinea,Dalaba,Suspected cases,2,11/7/14
Guinea,Dinguiraye,Cases,1,11/7/14
Guinea,Dinguiraye,Confirmed cases,0,11/7/14
Guinea,Dinguiraye,Deaths,1,11/7/14
Guinea,Dinguiraye,New cases,0,11/7/14
Guinea,Dinguiraye,Probable cases,1,11/7/14
Guinea,Dinguiraye,Suspected cases,0,11/7/14
Guinea,Dubreka,Cases,22,11/7/14
Guinea,Dubreka,Confirmed cases,22,11/7/14
Guinea,Dubreka,Deaths,8,11/7/14
Guinea,Dubreka,New cases,0,11/7/14
Guinea,Dubreka,Probable cases,0,11/7/14
Guinea,Dubreka,Suspected cases,0,11/7/14
Guinea,Faranah,Cases,5,11/7/14
Guinea,Faranah,Confirmed cases,5,11/7/14
Guinea,Faranah,Deaths,2,11/7/14
Guinea,Faranah,New cases,1,11/7/14
Guinea,Faranah,Probable cases,0,11/7/14
Guinea,Faranah,Suspected cases,0,11/7/14
Guinea,For残ariah,Cases,21,11/7/14
Guinea,For残ariah,Confirmed cases,18,11/7/14
Guinea,For残ariah,Deaths,14,11/7/14
Guinea,For残ariah,New cases,0,11/7/14
Guinea,For残ariah,Probable cases,2,11/7/14
Guinea,For残ariah,Suspected cases,1,11/7/14
Guinea,Gueckedou,Cases,370,11/7/14
Guinea,Gueckedou,Confirmed cases,258,11/7/14
Guinea,Gueckedou,Deaths,307,11/7/14
Guinea,Gueckedou,New cases,1,11/7/14
Guinea,Gueckedou,Probable cases,112,11/7/14
Guinea,Gueckedou,Suspected cases,0,11/7/14
Guinea,Kankan,Cases,4,11/7/14
Guinea,Kankan,Confirmed cases,2,11/7/14
Guinea,Kankan,Deaths,0,11/7/14
Guinea,Kankan,New cases,2,11/7/14
Guinea,Kankan,Probable cases,0,11/7/14
Guinea,Kankan,Suspected cases,2,11/7/14
Guinea,Kerouane,Cases,119,11/7/14
Guinea,Kerouane,Confirmed cases,114,11/7/14
Guinea,Kerouane,Deaths,47,11/7/14
Guinea,Kerouane,New cases,1,11/7/14
Guinea,Kerouane,Probable cases,1,11/7/14
Guinea,Kerouane,Suspected cases,4,11/7/14
Guinea,Kindia,Cases,14,11/7/14
Guinea,Kindia,Confirmed cases,13,11/7/14
Guinea,Kindia,Deaths,2,11/7/14
Guinea,Kindia,New cases,3,11/7/14
Guinea,Kindia,Probable cases,0,11/7/14
Guinea,Kindia,Suspected cases,1,11/7/14
Guinea,Kissidougou,Cases,11,11/7/14
Guinea,Kissidougou,Confirmed cases,6,11/7/14
Guinea,Kissidougou,Deaths,9,11/7/14
Guinea,Kissidougou,New cases,1,11/7/14
Guinea,Kissidougou,Probable cases,5,11/7/14
Guinea,Kissidougou,Suspected cases,0,11/7/14
Guinea,Kouroussa,Cases,5,11/7/14
Guinea,Kouroussa,Confirmed cases,3,11/7/14
Guinea,Kouroussa,Deaths,5,11/7/14
Guinea,Kouroussa,New cases,0,11/7/14
Guinea,Kouroussa,Probable cases,2,11/7/14
Guinea,Kouroussa,Suspected cases,0,11/7/14
Guinea,Lola,Cases,15,11/7/14
Guinea,Lola,Confirmed cases,15,11/7/14
Guinea,Lola,Deaths,11,11/7/14
Guinea,Lola,New cases,0,11/7/14
Guinea,Lola,Probable cases,0,11/7/14
Guinea,Lola,Suspected cases,0,11/7/14
Guinea,Macenta,Cases,624,11/7/14
Guinea,Macenta,Confirmed cases,590,11/7/14
Guinea,Macenta,Deaths,384,11/7/14
Guinea,Macenta,New cases,3,11/7/14
Guinea,Macenta,Probable cases,19,11/7/14
Guinea,Macenta,Suspected cases,15,11/7/14
Guinea,Mamou,Cases,0,11/7/14
Guinea,Mamou,Confirmed cases,0,11/7/14
Guinea,Mamou,Deaths,0,11/7/14
Guinea,Mamou,New cases,0,11/7/14
Guinea,Mamou,Probable cases,0,11/7/14
Guinea,Mamou,Suspected cases,0,11/7/14
Guinea,National,Cases,"1,825",11/7/14
Guinea,National,Confirmed cases,"1,561",11/7/14
Guinea,National,Deaths,"1,096",11/7/14
Guinea,National,New cases,13,11/7/14
Guinea,National,Probable cases,205,11/7/14
Guinea,National,Suspected cases,59,11/7/14
Guinea,Nzerekore,Cases,165,11/7/14
Guinea,Nzerekore,Confirmed cases,122,11/7/14
Guinea,Nzerekore,Deaths,112,11/7/14
